ID,LRT,p-value,K,Number of Sites,Condition,Significance,Group
OG56030,12.25064691111675,4.650968867783156e-4,49.99999999999989,205,Intensification,Significant,Aipysurus laevis
OG56036,-1.038988557411358e-7,1,0.9503500057988308,180,Relaxation,Insignificant,Remaining
OG5622,0.1843905118694238,0.6676269417253595,0.5781906637575801,1063,Relaxation,Insignificant,Remaining
OG56221,4.868101253734949,0.02735758572309754,27.21287698921506,175,Intensification,Insignificant,Remaining
OG56224,0.4263552000174968,0.5137828371470721,14.30108198443723,255,Intensification,Insignificant,Aipysurus laevis
OG56274,1.36698353778911,0.2423308305388295,0.372569314717223,174,Relaxation,Insignificant,Remaining
OG56290,3.696769053452044,0.05451794064606874,6.011262682086584,176,Intensification,Insignificant,Remaining
OG56316,0.6564809514113676,0.4178050556952698,0.1847375994085451,196,Relaxation,Insignificant,Remaining
OG5632,19.48986307077394,1.011349681157014e-5,3.294701307742967,1042,Intensification,Significant,Aipysurus laevis
OG5633,3.161963298711271,0.07537248752513748,1.529891568622751e-4,1026,Relaxation,Insignificant,Remaining
OG56344,1.012896471212798,0.314209932811794,30.79839322986949,177,Intensification,Insignificant,Remaining
OG56358,-1.575835995026864e-8,1,1.165791810985358,174,Intensification,Insignificant,Remaining
OG56376,-6.499315518340154e-4,1,1.008044335708317,174,Intensification,Insignificant,Terrestrial
OG56397,1.027043864342204,0.3108539916564225,2.751088088277307e-5,177,Relaxation,Insignificant,Remaining
OG56405,-8.656115824123845e-10,1,1.165791810985358,175,Intensification,Insignificant,Remaining
OG56410,0.3931904111477706,0.5306271356249217,48.43880442398895,167,Intensification,Insignificant,Remaining
OG56438,2.030514142795028,0.1541684454743244,48.79990687915404,216,Intensification,Insignificant,Remaining
OG5644,0.05912912554958893,0.8078777252100995,1.106819310785801,997,Intensification,Insignificant,Remaining
OG56457,0.8820643599979121,0.3476368907057565,2.146078939139386,246,Intensification,Insignificant,Remaining
OG56462,0.4630797208747026,0.4961881679527305,0.7185429524468009,175,Relaxation,Insignificant,Terrestrial
OG56470,6.493071297282995,0.01082957199136003,9.99604411670428,176,Intensification,Insignificant,Remaining
OG56507,4.039787857911506,0.04443940772412136,49.99999999999989,174,Intensification,Insignificant,Remaining
OG56546,1.198836880752424,0.2735542723858408,3.253645487725619,206,Intensification,Insignificant,Terrestrial
OG56563,0.7905360287077201,0.3739380914556059,0.2103124703770654,175,Relaxation,Insignificant,Remaining
OG56574,1.492466143434285,0.2218342177453527,41.69887626417046,175,Intensification,Insignificant,Remaining
OG56595,0.01627385840970419,0.8984900382407925,0.9687519245077774,171,Relaxation,Insignificant,Aipysurus laevis
OG5660,5.560955187933359,0.01836539119396963,1.00169453906503e-5,1035,Relaxation,Insignificant,Remaining
OG56612,-2.84177549474407e-5,1,1.165791810985358,171,Intensification,Insignificant,Remaining
OG56636,0.334656766880471,0.5629297960753388,1.371884460102748,193,Intensification,Insignificant,Remaining
OG56640,1.100742436184873,0.294103228389045,41.19336337149409,171,Intensification,Insignificant,Remaining
OG56694,0.7909929055754219,0.3738000615000999,0.1616675667295892,168,Relaxation,Insignificant,Remaining
OG56714,0.2150591424683626,0.6428306708726446,0.7302099113824191,205,Relaxation,Insignificant,Remaining
OG56728,0.1121288604444999,0.7377333545843788,1.3939350159599,173,Intensification,Insignificant,Remaining
OG56734,0.3389054744056921,0.560461685184807,0.728941462887937,214,Relaxation,Insignificant,Remaining
OG56743,5.853986982934885,0.01554180127191329,4.531414882814892,170,Intensification,Insignificant,Remaining
OG56810,0.1199666158272521,0.7290707002029847,0.5959337931681701,171,Relaxation,Insignificant,Remaining
OG56840,0.1371190271845535,0.7111620549286717,0.6657805982101516,182,Relaxation,Insignificant,Remaining
OG56844,6.018100601852666,0.01415987819527387,0,175,Relaxation,Insignificant,Remaining
OG56879,2.273080805422978,0.1316379903161367,0.143372878763546,174,Relaxation,Insignificant,Remaining
OG56931,2.388475134463761,0.122232806622919,36.81300611936187,169,Intensification,Insignificant,Remaining
OG56937,1.393875249959819e-4,0.9905801947145061,0.9830815848435499,175,Relaxation,Insignificant,Remaining
OG56949,0.9269675658031247,0.3356521429377718,0.3586866330058029,172,Relaxation,Insignificant,Remaining
OG56955,2.132879458750949,0.1441697067388071,2.73824255671036,169,Intensification,Insignificant,Remaining
OG56969,1.770502584935912,0.1833198924931148,0.03446600575673573,222,Relaxation,Insignificant,Remaining
OG57025,0.2918462826439736,0.5890398110975307,0.5557333241507488,168,Relaxation,Insignificant,Remaining
OG57064,-2.531578502384946e-9,1,1.431010093461166,170,Intensification,Insignificant,Remaining
OG57089,1.40926498120325,0.2351784489168899,6.0939146844249,191,Intensification,Insignificant,Remaining
OG57099,0.04968090228658184,0.823619460517232,1.148807381858181,178,Intensification,Insignificant,Remaining
OG571,84.32459221475801,0,5.723319774891358,2620,Intensification,Significant,Remaining
OG57101,10.99668919066085,9.127478747076312e-4,27.41218894038938,168,Intensification,Significant,Aipysurus laevis
OG57145,0.3286757838634458,0.5664398768678713,1.840526267998561,169,Intensification,Insignificant,Remaining
OG5717,2.867602648935645,0.09037940613540496,1.861922853177718,1046,Intensification,Insignificant,Remaining
OG57190,0.2432394263237256,0.6218761582777188,0.5954757916589418,174,Relaxation,Insignificant,Remaining
OG57207,0.1267788210000163,0.7217955296845916,0.8129744689659032,170,Relaxation,Insignificant,Remaining
OG57262,1.469314362055457,0.2254539031414849,39.81201416246039,171,Intensification,Insignificant,Remaining
OG57268,1.34436315596372,0.2462659801624284,27.19233480795265,172,Intensification,Insignificant,Remaining
OG57293,2.523958779935356,0.1121287724214955,34.48952953155081,172,Intensification,Insignificant,Remaining
OG57311,0.5917493745332649,0.4417434426829638,0.6857447696674707,185,Relaxation,Insignificant,Remaining
OG5738,0.004991986945242388,0.9436731363196387,0.7682304868969906,1040,Relaxation,Insignificant,Remaining
OG57410,2.405684287710301,0.1208952497993893,0.4096821329912118,168,Relaxation,Insignificant,Remaining
OG57424,0.09702484439822001,0.7554295783848993,0.8206895099751671,173,Relaxation,Insignificant,Remaining
OG57467,0.02471075430412384,0.8750899497872221,0.89625163874593,170,Relaxation,Insignificant,Remaining
OG57503,0.04254953803638273,0.8365757982276152,1.105747960977006,180,Intensification,Insignificant,Remaining
OG57543,-6.502002634078963e-7,1,1.165791810985358,165,Intensification,Insignificant,Remaining
OG5755,49.8923775994117,1.624145262724142e-12,8.566505452551395,1080,Intensification,Significant,Remaining
OG5756,3.340307339174615,0.06760198090593295,3.340068251888815,1099,Intensification,Insignificant,Remaining
OG57583,2.047195768025858,0.1524868290733066,0.1121436165374821,168,Relaxation,Insignificant,Remaining
OG57657,0.1911914175441325,0.661926855558326,1.206284030275605,167,Intensification,Insignificant,Remaining
OG57701,-1.174703356809914e-8,1,1.170258691515655,166,Intensification,Insignificant,Remaining
OG57747,1.456489536303025,0.2274894992503564,3.166918943025449e-4,150,Relaxation,Insignificant,Remaining
OG57798,1.775459547344326,0.1827078578036542,3.190647510605489,167,Intensification,Insignificant,Remaining
OG57846,3.581296954990421,0.05843351331556201,48.43880437710551,180,Intensification,Insignificant,Terrestrial
OG57915,1.86084394315867,0.1725274287891454,7.644421236195874,165,Intensification,Insignificant,Remaining
OG57984,0.7664356041934752,0.3813219904255385,0.208295938698806,167,Relaxation,Insignificant,Terrestrial
OG57993,4.912071995693168,0.02666963047804627,0.1171891159279781,165,Relaxation,Insignificant,Remaining
OG57999,4.477052237060661,0.03435292291898862,48.43880442398895,165,Intensification,Insignificant,Remaining
OG58011,1.16154777317297,0.2811447771171227,1.606723816934044,163,Intensification,Insignificant,Remaining
OG58017,0.861183980274518,0.3534075751847668,0.7568698556848329,136,Relaxation,Insignificant,Remaining
OG58046,0.5738528925869559,0.4487319287014074,0.75139100476047,164,Relaxation,Insignificant,Remaining
OG58079,2.101652198308102,0.1471400685650062,49.99999999999989,162,Intensification,Insignificant,Remaining
OG58085,0.5974685788942224,0.43954551118487323,42.39078814775644,167,Intensification,Insignificant,Remaining
OG58096,1.235713829803444,0.2662987052200039,1.374390358690108,163,Intensification,Insignificant,Remaining
OG58111,0.61053727856779,0.4345855870150069,0.1831724043998643,167,Relaxation,Insignificant,Terrestrial
OG58114,-2.788033270917367e-8,1,1,181,Relaxation,Insignificant,Remaining
OG58188,3.8760522688476158,0.04897959758492043,0,165,Relaxation,Insignificant,Remaining
OG582,0.07028156963860965,0.7909272555786515,1.066938891295793,2456,Intensification,Insignificant,Remaining
OG5822,0.5810814108208433,0.4458887543869251,1.186262457402517,1020,Intensification,Insignificant,Remaining
OG58228,2.141147389490925,0.1433946071554466,0,175,Relaxation,Insignificant,Remaining
OG58234,0.9249117891158676,0.3361885932920318,0.2504493554406922,163,Relaxation,Insignificant,Remaining
OG58256,9.297661912705735,0.002294465030542647,30.68815701613662,241,Intensification,Insignificant,Aipysurus laevis
OG58289,1.71244333325626,0.1906686672139835,2.065821261783529,231,Intensification,Insignificant,Remaining
OG58292,6.487252965645894,0.01086507459268904,49.99999999999989,189,Intensification,Insignificant,Aipysurus laevis
OG5833,0.5074166092963424,0.476259329752204,1.244403605441367,1016,Intensification,Insignificant,Remaining
OG58343,0.5769528526900558,0.4475091901656262,3.883802104219232,164,Intensification,Insignificant,Remaining
OG5840,0.03103616884436633,0.8601597199221138,0.8715756330862406,1011,Relaxation,Insignificant,Remaining
OG58451,1.748177923825097,0.1861059568352024,0.4269986309655945,168,Relaxation,Insignificant,Remaining
OG5846,73.20922227510164,0,9.002462492301104,1014,Intensification,Significant,Aipysurus laevis
OG58558,-2.4714836399653e-8,1,1.166757021064455,165,Intensification,Insignificant,Remaining
OG58617,0.8833610519050126,0.3472827640626385,41.66356732114452,160,Intensification,Insignificant,Remaining
OG58656,1.068951528724938,0.3011823908026687,6.369272852926066e-6,183,Relaxation,Insignificant,Remaining
OG58657,1.039762595853063,0.3078766923119943,0.3156836212631884,158,Relaxation,Insignificant,Remaining
OG58707,-5.592414709099103e-8,1,1.431010093461166,179,Intensification,Insignificant,Remaining
OG58714,0.6305113063560839,0.4271678254506976,3.15821378075541e-5,160,Relaxation,Insignificant,Remaining
OG58731,1.293675793614966,0.2553716522483862,6.815282614926385e-6,163,Relaxation,Insignificant,Remaining
OG58739,-3.644932498900744e-4,1,1,167,Relaxation,Insignificant,Remaining
OG58755,0.6221697913811113,0.4302421190461907,0.2047342967409445,158,Relaxation,Insignificant,Remaining
OG5876,0.4746603334751853,0.4908509737498766,0.4678667255056051,1011,Relaxation,Insignificant,Remaining
OG58800,1.033237712377286,0.3093994334963072,47.71825341821858,164,Intensification,Insignificant,Remaining
OG58838,2.960989606830481,0.08529572200860591,1.480728506988152,179,Intensification,Insignificant,Remaining
OG58874,1.556364562307181,0.21219831319604401,2.5538834119122,158,Intensification,Insignificant,Terrestrial
OG58962,0.09979402479802957,0.75207695248089,1.181397078158267,164,Intensification,Insignificant,Remaining
OG5905,4.137997918507608,0.04193073403867664,0.3646435021817929,1019,Relaxation,Insignificant,Remaining
OG59057,0.679397785045694,0.4097941718565161,0.4608060511463883,167,Relaxation,Insignificant,Remaining
OG59136,0.4265578509109673,0.5136828101219473,0.2202434442796709,141,Relaxation,Insignificant,Remaining
OG59172,0.3257701045477006,0.5681604837511891,1.401070407382512,236,Intensification,Insignificant,Remaining
OG5923,0.05507074544402712,0.8144636559802452,0.8721995414671427,1049,Relaxation,Insignificant,Remaining
OG59268,-3.103414383076597e-5,1,1.165791810985358,157,Intensification,Insignificant,Remaining
OG59272,6.486499667981207,0.0108696798254666,2.451760334559759,162,Intensification,Insignificant,Remaining
OG59314,3.208614567006862,0.07325148424590666,1.515396185348863,179,Intensification,Insignificant,Remaining
OG59318,1.584625644047264,0.2080956630445572,11.82982593004924,161,Intensification,Insignificant,Remaining
OG59320,3.076885496190016,0.07941246116560963,7.837479584262684,156,Intensification,Insignificant,Remaining
OG59344,0.903331791419987,0.3418899036715308,0.2717591314420296,222,Relaxation,Insignificant,Remaining
OG59369,3.925788466048061,0.04755088740526747,0.07573807347505226,162,Relaxation,Insignificant,Remaining
OG59400,0.2472556084753705,0.619014151594129,17.41911623431321,162,Intensification,Insignificant,Remaining
OG59643,2.307907303795673,0.1287172412716088,1.885286978236483,163,Intensification,Insignificant,Remaining
OG5966,4.187357815255382,0.04072652434591417,49.99999999999989,1025,Intensification,Insignificant,Remaining
OG59661,1.138823329610887,0.2859011012913028,2.033490372017468e-4,164,Relaxation,Insignificant,Terrestrial
OG59679,3.023881035942622,0.08204689992969749,1.240530339822113e-5,158,Relaxation,Insignificant,Remaining
OG59698,-1.784275605132279e-4,1,1.167723461152975,127,Intensification,Insignificant,Remaining
OG59699,2.76775347869193,0.09618106227710899,0.6362797829907054,175,Relaxation,Insignificant,Remaining
OG59730,0.05362610869883611,0.8168695892012059,0.2931740602827322,154,Relaxation,Insignificant,Remaining
OG59736,2.467006087481423,0.116259185105055,0,164,Relaxation,Insignificant,Remaining
OG59739,-1.559101292514242e-9,1,1.165791810985358,157,Intensification,Insignificant,Remaining
OG59748,0.7014799337507611,0.4022868615121482,1.410982558374274,160,Intensification,Insignificant,Terrestrial
OG59762,0.1186591940495418,0.7304932758493297,9.60264918623533,155,Intensification,Insignificant,Remaining
OG5982,0.8224460632754926,0.3644659638368973,0.7431654988245339,1022,Relaxation,Insignificant,Aipysurus laevis
OG59859,0.9677746873587694,0.3252357932167969,16.63002522010781,153,Intensification,Insignificant,Remaining
OG59866,-5.763932222180301e-6,1,1.165791810985358,154,Intensification,Insignificant,Remaining
OG59878,19.70232673859027,9.049112024817063e-6,9.506571419335469,154,Intensification,Significant,Aipysurus laevis
OG59879,3.644189619301187,0.05626517929492214,6.596273439313528,165,Intensification,Insignificant,Remaining
OG59895,-6.071681364119286e-4,1,1.160179029549912,140,Intensification,Insignificant,Remaining
OG59929,0.2610129158506425,0.6094251206326722,0.612345293487088,161,Relaxation,Insignificant,Remaining
OG59969,3.56836062190132,0.05889042344045725,5.47114371860213e-7,155,Relaxation,Insignificant,Remaining
OG59991,0.02359092181291089,0.8779303687277014,1.353017607494174,155,Intensification,Insignificant,Remaining
OG59997,1.088785495476714,0.2967404605726434,0.1841536468411805,153,Relaxation,Insignificant,Remaining
OG60044,4.085064559766579,0.04326379848868078,40.69737134517937,153,Intensification,Insignificant,Remaining
OG60054,-4.029984665976372e-7,1,1.165791810985358,158,Intensification,Insignificant,Remaining
OG60080,-1.240300662175287e-8,1,1.431010093461166,153,Intensification,Insignificant,Remaining
OG601,-3.100226858805399e-4,1,1,2413,Relaxation,Insignificant,Remaining
OG60112,4.144499217756675,0.04177000875925707,8.007165856445412e-6,157,Relaxation,Insignificant,Terrestrial
OG60165,0.007534161497915193,0.9308308470793537,0.9270194821889606,154,Relaxation,Insignificant,Remaining
OG60179,5.698024962317049,0.01698401416034523,1.362236718208856e-5,153,Relaxation,Insignificant,Terrestrial
OG60193,-2.201045390393119e-8,1,1.165791810985358,153,Intensification,Insignificant,Remaining
OG60210,1.774531789580578,0.1828222274068199,0.03074029054857228,159,Relaxation,Insignificant,Remaining
OG60228,14.59725897058934,1.33108014835237e-4,0.03807810322664604,158,Relaxation,Significant,Terrestrial
OG60242,0.8486210386492985,0.3569427321815176,1.359258072773869,173,Intensification,Insignificant,Remaining
OG6025,3.476578476051145,0.06224331159632379,1.608598006586831,1009,Intensification,Insignificant,Aipysurus laevis
OG6028,0.3505915508267208,0.5537784584211944,0.7733898812491442,997,Relaxation,Insignificant,Remaining
OG603,2.096600095443137,0.1476270852431437,6.594295739528507,3575,Intensification,Insignificant,Remaining
OG60307,6.693497667014753,0.009676517424929698,39.31786988911954,164,Intensification,Insignificant,Aipysurus laevis
OG60349,0.644599372948278,0.4220501884630399,0.1858928575567576,153,Relaxation,Insignificant,Remaining
OG6037,1.685070135814385,0.1942521107577377,0.2056777265939075,975,Relaxation,Insignificant,Remaining
OG6042,2.468998081007157,0.1161119181099552,1.067069433242749e-4,1000,Relaxation,Insignificant,Remaining
OG60463,3.280363221764674,0.07011341045142372,0.07881145355793175,153,Relaxation,Insignificant,Remaining
OG60475,0.2383239722632879,0.6254192595151387,1.482798707321348,155,Intensification,Insignificant,Remaining
OG60543,0.1828880817242862,0.6689029274254304,0.05081380096010781,149,Relaxation,Insignificant,Remaining
OG60544,1.621343680139717,0.2029045323803633,21.17162831329761,151,Intensification,Insignificant,Remaining
OG6060,0.4152486591301567,0.5193174431752661,1.239820577798256,999,Intensification,Insignificant,Remaining
OG60682,0.5866541766340561,0.4437158522038797,0,149,Relaxation,Insignificant,Remaining
OG60731,0.4940789123102149,0.4821134152120596,0.2725467013186385,157,Relaxation,Insignificant,Remaining
OG60770,1.234293714721161,0.266573635037457,2.112532511841767,153,Intensification,Insignificant,Remaining
OG60804,-1.210992195410654e-9,1,1.165791810985358,148,Intensification,Insignificant,Remaining
OG60905,2.748709029130168,0.09733298759557141,0.119865881229754,152,Relaxation,Insignificant,Terrestrial
OG60928,25.20651496123537,5.150790614028011e-7,28.86488141354406,160,Intensification,Significant,Aipysurus laevis
OG6095,1.318709774988747,0.2508237371061969,0.207105492042897,1024,Relaxation,Insignificant,Remaining
OG60955,1.301131999398876,0.2540065544589816,48.43880478927316,160,Intensification,Insignificant,Remaining
OG60986,-5.606170816463418e-8,1,1.167723461152975,151,Intensification,Insignificant,Remaining
OG60998,9.693498079081564,0.001849211672671158,13.5875959366272,152,Intensification,Insignificant,Aipysurus laevis
OG61013,-7.424091563734692e-8,1,1.167723461152975,152,Intensification,Insignificant,Remaining
OG61126,1.082846074830286,0.2980617410932531,0.1414051012094023,147,Relaxation,Insignificant,Remaining
OG61162,0.2307508191670422,0.630967665459622,10.31201636304833,156,Intensification,Insignificant,Remaining
OG6118,0.1689920602511847,0.6810091534674743,2.006618983051179,1035,Intensification,Insignificant,Remaining
OG61192,-2.118109250659472e-6,1,1.546264943713499,149,Intensification,Insignificant,Remaining
OG61193,0.1562206671565036,0.6926601650181381,49.99999999999989,182,Intensification,Insignificant,Remaining
OG61201,0.001482747013824337,0.9692838856098213,1.037785363659144,146,Intensification,Insignificant,Remaining
OG61213,-2.869523996196222e-8,1,1.169660040491997,151,Intensification,Insignificant,Remaining
OG61221,0.03505432022438981,0.8514818800558428,0.9376018440715846,170,Relaxation,Insignificant,Terrestrial
OG6128,1.395438538169401,0.2374888035851906,0.06662276135782431,990,Relaxation,Insignificant,Remaining
OG61296,-4.992216418031603e-9,1,1.165791810985358,147,Intensification,Insignificant,Remaining
OG6131,3.129314373009038,0.07689607392898012,0.1822985625059733,956,Relaxation,Insignificant,Terrestrial
OG61337,0.7621582568394842,0.3826539445977208,0.1751815062563034,150,Relaxation,Insignificant,Remaining
OG61385,3.281991990121469,0.07004386705805898,2.83616492311846,147,Intensification,Insignificant,Remaining
OG61473,0.4364840903879212,0.5088243351868666,1.281829340651199,145,Intensification,Insignificant,Remaining
OG61478,0.4647252612398916,0.495423856542109,14.57976822337113,148,Intensification,Insignificant,Remaining
OG61486,1.232577392813937,0.2669063815512837,0.09318484155879063,145,Relaxation,Insignificant,Remaining
OG61535,5.231036912596664,0.02218730157482962,7.536788991082195e-7,159,Relaxation,Insignificant,Terrestrial
OG61548,-7.9269284469774e-9,1,1.165791810985358,146,Intensification,Insignificant,Remaining
OG61562,2.912036417233821,0.08792079505626482,38.53636283414939,149,Intensification,Insignificant,Remaining
OG61569,1.656258973525837e-6,0.998973156960187,0.9979011,142,Relaxation,Insignificant,Remaining
OG61696,1.267749674181232,0.2601892644056436,0.1761536517280376,145,Relaxation,Insignificant,Remaining
OG61762,0.4877912083052252,0.4849142537307481,6.495119985426251e-6,149,Relaxation,Insignificant,Remaining
OG61812,-2.660879090399249e-7,1,1.165791810985358,144,Intensification,Insignificant,Remaining
OG61926,2.404061660932939,0.1210206710509693,5.177242746803069,142,Intensification,Insignificant,Remaining
OG61964,0.2879527335367129,0.5915354634916421,11.99081209337188,144,Intensification,Insignificant,Remaining
OG62107,-1.687021722318605e-8,1,1.165791810985358,147,Intensification,Insignificant,Remaining
OG62191,2.964802113488759,0.08509486917902664,49.99999999999989,145,Intensification,Insignificant,Remaining
OG62270,0.07433713942668874,0.7851235180511125,1.321672893033374,142,Intensification,Insignificant,Remaining
OG6237,0.5078891236771597,0.4760540688315672,0.6775564427301083,996,Relaxation,Insignificant,Remaining
OG62445,3.156242074485817,0.07563711017700081,9.058547153327732,141,Intensification,Insignificant,Remaining
OG62468,-2.953091432118526e-4,1,1.165791810985358,138,Intensification,Insignificant,Remaining
OG62503,-9.672407941252459e-8,1,1.165791810985358,144,Intensification,Insignificant,Remaining
OG6251,0.5839717106100579,0.4447597345900529,24.79221213836524,970,Intensification,Insignificant,Remaining
OG62643,0.08761507787585288,0.7672312709671258,6.712926876095762e-6,143,Relaxation,Insignificant,Remaining
OG6275,1.115288623681408,0.2909352016964609,1.48540563194973,987,Intensification,Insignificant,Terrestrial
OG62787,0.4397743003396499,0.5072314111255867,0.08706738369984703,142,Relaxation,Insignificant,Remaining
OG62915,0.6166518869358697,0.4322941936496755,1.486107729162063,213,Intensification,Insignificant,Remaining
OG63158,0.6344647617722785,0.4257223239477547,0,142,Relaxation,Insignificant,Remaining
OG6317,6.781152911071331,0.00921253664875299,1.546442301173827,1004,Intensification,Insignificant,Remaining
OG63243,0.3960543734201565,0.5291340102636112,0.1747029517496899,138,Relaxation,Insignificant,Remaining
OG63259,-1.520174919278361e-8,1,1.165791810985358,133,Intensification,Insignificant,Remaining
OG63261,3.593040807382977,0.05802198281357651,0.05435380237157775,139,Relaxation,Insignificant,Terrestrial
OG6327,36.06872112532619,1.904799429297555e-9,6.331982489202863,979,Intensification,Significant,Aipysurus laevis
OG63272,1.720678334312197,0.1896057519273996,0,140,Relaxation,Insignificant,Remaining
OG63330,4.462937235847448,0.03463788816388247,0.0826479385823367,135,Relaxation,Insignificant,Remaining
OG6341,0.03199883045090246,0.8580302238988987,1.107191002584934,977,Intensification,Insignificant,Remaining
OG63416,2.327587216180291,0.1270987438644877,0,165,Relaxation,Insignificant,Remaining
OG63434,1.779225285793927,0.1822444857250305,0.2621254770044165,136,Relaxation,Insignificant,Remaining
OG63527,3.164543159481127,0.07525348732238024,1.962201129757196,140,Intensification,Insignificant,Remaining
OG63565,0.1819435099641851,0.6697083116662248,0.5379957082114494,137,Relaxation,Insignificant,Remaining
OG63604,0.1136679729843308,0.7360062300246983,0.809751301507195,137,Relaxation,Insignificant,Remaining
OG6361,0.6126916683642776,0.4337761457610791,1.372254604839293,1220,Intensification,Insignificant,Remaining
OG63634,0.4913643542874979,0.4833193277672282,2.073928222437718,120,Intensification,Insignificant,Remaining
OG6371,0.3712780220575951,0.5423084595295264,1.191550019922433,974,Intensification,Insignificant,Remaining
OG63733,0.7795587044818149,0.3772761376683412,2.380046740359729e-4,138,Relaxation,Insignificant,Remaining
OG63764,0.5267384370170021,0.4679813252393139,5.684575701932971e-5,170,Relaxation,Insignificant,Remaining
OG63814,19.43700639280269,1.039727765483889e-5,2.649030684527837e-5,139,Relaxation,Significant,Terrestrial
OG63822,-3.483819455141202e-9,1,0.9503500057988308,136,Relaxation,Insignificant,Remaining
OG63907,6.089507836712301,0.0135986961229253,0,137,Relaxation,Insignificant,Remaining
OG63933,0.3825794115027747,0.5362260016769674,0,135,Relaxation,Insignificant,Remaining
OG6395,0.602539026273007,0.4376109091186555,0.7239608885098255,977,Relaxation,Insignificant,Remaining
OG63974,0.02190910436365812,0.8823291598315883,0.8643465170560501,131,Relaxation,Insignificant,Remaining
OG64056,1.142822374940351,0.2850567345514983,0,134,Relaxation,Insignificant,Remaining
OG64058,1.431752741842502,0.2314786030485938,0.2173924833732766,132,Relaxation,Insignificant,Remaining
OG64080,0.3182612217324277,0.5726544654622276,0.01143045698500428,138,Relaxation,Insignificant,Remaining
OG6409,0.1523557336240629,0.6962942237505643,1.082036679595051,992,Intensification,Insignificant,Remaining
OG64126,15.61241069716334,7.774265481097498e-5,49.99999999999989,134,Intensification,Significant,Aipysurus laevis
OG6422,0.4556290418076969,0.499673862842787,0.5181346295272913,970,Relaxation,Insignificant,Remaining
OG64303,-4.9722723360901e-6,1,1.169660040491997,136,Intensification,Insignificant,Remaining
OG64304,-1.397859373355459e-4,1,1.167723461152975,136,Intensification,Insignificant,Remaining
OG64305,-7.420220640597108e-5,1,1.002331175434892,136,Intensification,Insignificant,Remaining
OG64306,-2.238304136881197e-5,1,1.167723461152975,136,Intensification,Insignificant,Remaining
OG64344,1.509921908285378,0.2191510029249855,49.99999999999989,166,Intensification,Insignificant,Remaining
OG64370,0.7417880926698217,0.3890886897358347,1.0228257257983e-4,145,Relaxation,Insignificant,Remaining
OG64384,-4.784654720424442e-6,1,1.167723461152975,136,Intensification,Insignificant,Remaining
OG64385,19.9333568807765,8.018895514827484e-6,30.30764878454997,136,Intensification,Significant,Aipysurus laevis
OG64409,-0.004027538532909603,1,1.162096389539897,127,Intensification,Insignificant,Terrestrial
OG6450,4.597415808073492,0.03202018650496774,0.1864409891493556,962,Relaxation,Insignificant,Terrestrial
OG6456,47.30631665947476,6.071587677070056e-12,15.72706069079767,988,Intensification,Significant,Aipysurus laevis
OG64561,3.506012110748316,0.06114647316620558,3.253270597002187,187,Intensification,Insignificant,Remaining
OG64599,20.89495677499804,4.851702757435739e-6,8.798168929934805,135,Intensification,Significant,Aipysurus laevis
OG64603,0.961554723342033,0.326795477035203,0,133,Relaxation,Insignificant,Remaining
OG64612,2.93437252280296,0.08671235049776416,0.1139339880273614,138,Relaxation,Insignificant,Remaining
OG64667,-1.411740413459484e-8,1,1.165791810985358,131,Intensification,Insignificant,Remaining
OG64670,2.233919610541307,0.13501096467991,7.590332377672223,165,Intensification,Insignificant,Remaining
OG64674,-2.316960035386728e-6,1,1.172197721009196,132,Intensification,Insignificant,Remaining
OG64714,1.806202254306072,0.1789644775715745,2.486001705306294e-5,137,Relaxation,Insignificant,Remaining
OG64761,-3.601826392696239e-8,1,1.167723461152975,132,Intensification,Insignificant,Remaining
OG64815,0.6375814482448732,0.4245879491192807,0.4683198340497765,132,Relaxation,Insignificant,Remaining
OG64817,0.05260542528344558,0.8185901128524762,0.2082535514271551,130,Relaxation,Insignificant,Remaining
OG64929,0.5591192497565771,0.454615328058399,7.284310504392475e-6,131,Relaxation,Insignificant,Remaining
OG64984,0.003629576841831295,0.9519597338129778,1.227023499851944,130,Intensification,Insignificant,Remaining
OG65065,6.980884612985392,0.008238487661581306,49.99999999999989,155,Intensification,Insignificant,Remaining
OG651,3.967971275185846,0.04637361161164899,2.236790690722573,2285,Intensification,Insignificant,Remaining
OG65182,0.6291097923449342,0.4276820360511766,0,144,Relaxation,Insignificant,Remaining
OG65198,1.046022509742897,0.3064249203399658,0,132,Relaxation,Insignificant,Remaining
OG6520,0.03898917104743305,0.8434701178011538,0.95852244169507,958,Relaxation,Insignificant,Terrestrial
OG6525,0.4964701247990888,0.4810552385103055,1.252581628061076,956,Intensification,Insignificant,Remaining
OG65295,1.021800062965212,0.3120924094357905,27.30849297374211,152,Intensification,Insignificant,Remaining
OG65329,0.2834546406302252,0.5944458113006706,1.623946655076955,126,Intensification,Insignificant,Remaining
OG6538,7.325839717671442,0.006797020051360736,0.4061851834152578,965,Relaxation,Insignificant,Remaining
OG65406,0.265374216345208,0.6064518040556753,11.84543229267176,130,Intensification,Insignificant,Remaining
OG65407,0.02482969273614799,0.8747921743682939,1.342989195693987,129,Intensification,Insignificant,Remaining
OG6546,0.2815800964635855,0.5956674309956222,0.5228501890864613,1041,Relaxation,Insignificant,Remaining
OG6551,0.7721175251426757,0.379562775161822,1.150280397166288,965,Intensification,Insignificant,Remaining
OG65513,0.4530850229223233,0.5008735554351125,1.840062490681449,152,Intensification,Insignificant,Remaining
