OG12216:ADD3	GO:0005856, GO:0005737, GO:0016020, GO:0005911, GO:0005903, GO:0000794, GO:0014069, GO:0005200, GO:0005938
OG12223:SSRP1	GO:0003682, GO:1902275, GO:0005634, GO:0003677
OG12229:RANBP9	GO:0005515
OG12249:MAMDC2	GO:0005783, GO:0016020
OG12286:EEF1AKNMT	GO:0008168
OG1229:MYH8	GO:0016459, GO:0003774, GO:0005524, GO:0005515, GO:0051015
OG12307:CENPI	GO:0000776, GO:0034508, GO:0005829, GO:0016604
OG12312:SLC26A1	GO:0019532, GO:0019531, GO:0015108, GO:0008271, GO:0008272, GO:0015116, GO:0006821, GO:0005887, GO:0016021, GO:0055085, GO:0016020
OG12328:OG12328	GO:0003676, GO:0003700, GO:0006355
OG12332:DHX33	GO:0005737, GO:0005730, GO:0005634, GO:0005654, GO:0033613, GO:0045943, GO:0003729, GO:0051092, GO:0006413, GO:0043410, GO:0003725, GO:0032481, GO:0000182, GO:0043023, GO:1900227, GO:0072559, GO:0004386, GO:0005524, GO:0003676
OG12342:GRK2	GO:0004703, GO:0016020, GO:0007507, GO:0004672, GO:0004674, GO:0006468, GO:0005737, GO:0060048, GO:0018105, GO:0031623, GO:0007186, GO:0031755, GO:0046718, GO:0018107, GO:0002026, GO:0002029, GO:0003108, GO:0007217, GO:0019079, GO:0045988, GO:0005524, GO:0007165, GO:1901081
OG12351:OG12351	GO:0016020, GO:0005515, GO:0022857, GO:0055085, GO:0005215
OG12354:ZBTB45	GO:0005515, GO:0003676
OG12363:ARID5A	GO:0005654, GO:0042802, GO:0005730, GO:0046966, GO:0008134, GO:0000122, GO:0003714, GO:0043565, GO:0046965, GO:0030331, GO:0071391, GO:0050681, GO:0003677
OG12364:TMCO3	GO:0015299, GO:0006812, GO:0016021, GO:0055085
OG12372:RUFY1	GO:0005737, GO:0005829, GO:0043231, GO:0005768, GO:0016607, GO:0007264, GO:0042169, GO:0017124, GO:0030100, GO:0015031, GO:0046872
OG12378:HIRIP3	GO:0005634, GO:0005654, GO:0005730
